id,estado,direccion_completa,tipo,lon,lat
487,Falcón,"Estado Falcon , Municipio Silva , Tucacas Hospital Lino Arevalo Hospital Ital Tipo Ii Tucacas Via Las Lapas Carretera Moron Coro Calle Sucre, Tucacas 2055, Falcón, Venezuela",Hospital,-68.3187765,10.7918059
488,Falcón,"Estado Falcon , Municipio Silva , Boca De Aroa Centro De Diagnostico Integral Dr. Modesto Haikel C Entros De Diagnóstico Integral Boca De Aroa Calle Jose Ramon Yepes S/N Las Delicias, Antiguo Arii Modesto Jaikel Boca De Aroa, Falcón, Venezuela",Centro de Diagnóstico Integral,-68.3011359,10.6932989
489,Falcón,"Estado Falcon , Municipio Zamora , Puerto Cumarebo Hospital Francisco Bustamante Hospital Ital Tipo I Puer To Cumarebo Cumar Calle Marin Con Calle Vargas.puerto, Ebo Falcón Calle Vargas, Puerto Cumarebo 4167, Falcón, Venezuela",Hospital,-69.348958,11.490494
490,Falcón,"Estado  Falcon , Ciudad Coro Av. Los Medanos Diagonal Al Supermercado Lau, Coro. Clinica San Juan Bosco C.a. . Teléfonos:  (0268) 251.5313 / 253.9556",Privada,-69.6658634,11.4133558
491,Falcón,"Estado  Falcon , Ciudad Coro Av. Prolongación Los Medanos. Fte. Al Terminal. Coro. Clinica Virgen De Guadalupe, C.a. . Teléfonos:  (0268) 252.6422 / 251.8712",Privada,-69.6810338,11.394604
492,Falcón,"Estado  Falcon , Ciudad Coro Av. Los Medanos, Sector San Bosco, Frente Al
C.c. Las Tejas. Coro. Especialidades Quirurgicas Medanos, C.a. . Teléfonos:  (0268) 253.0324 / Fax: 251.4749",Privada,-69.6674257,11.4170994
493,Falcón,"Estado  Falcon , Ciudad Coro Av. Miranda, Al Lado De La Universidad Nacional Abierta. Edf. Ifem. Coro. Ifem Instituto Falconiano De Emergencias Medicas. . Teléfonos:  (0268) 253.2433 / 808.5226 / Fax: 0268-
2521305.",Privada,-69.6793116,11.4113641
494,Falcón,"Estado  Falcon , Ciudad Coro Av. Los Médanos, No. 25, Al Lado Del Colegio De Profesores. Coro Unidad De Cirugia Ambulatoria, C.a. . Teléfonos:  (0268) 252.5935 / 1997  Fax: 252.4439 .",Privada,-69.6677752,11.4176319
495,Falcón,"Estado  Falcon , Ciudad Punto Fijo Calle Esteban S.m E/Jnto Lara Y Cujicana Casa
C.m. La Guadalupe Nro. ""U"" Sector Nvo. Pueblo Punto Fijo. Centro Medico La Guadalupe, C.a. . Teléfonos:  (0269) 245.5281 / 247.2858",Privada,-70.1813018,11.711511
496,Falcón,"Estado  Falcon , Ciudad Punto Fijo Calle Panamá Con Calle Garcés. Clinica Falcon, C.a. . Teléfonos:  (0269) 245.0308",Privada,-70.2134709,11.6909888
497,Falcón,"Estado  Falcon , Ciudad Punto Fijo Calle Comercio Caja De Agua Edif. Policlinica Paraguana Policlinica Paraguana, C.a. . Teléfonos:  0269-2455287",Privada,-70.1975539,11.7104274
498,Falcón,"Estado  Falcon , Ciudad Tucacas Calle Bermúdez, Tucacas. Edo. Falcón Centro Clinico Morrocoy . Teléfonos:  (0259)  812.0517 / 4015 / 881.1439",Privada,-68.3185277,10.7920618
499,Falcón,"Falcón ,  Occidente ,  “Av. El Tenis Con Av. Santa Rosa, Sector Monte Verde, Coro Edo. Falcón” ,  02682512343",otras,-69.678606,11.394891
500,Falcón,"Hospital De Cumarebo, Calle Vargas, Puerto Cumarebo 4167, Falcón, Venezuela",Hospital,-69.348687,11.49015
501,Falcón,"Ambulatorio Adícora, Adicora, 4142, Falcón, Venezuela",Hospital,-69.8070971,11.9412572
502,Falcón,"Hospital José Enrique Zavala, Calle José Enrique Zavala, Dabajuro 4118, Falcón, Venezuela",Hospital,-70.6786624,11.0259115
503,Falcón,"Centro Médico San José, Av Deogracia Gutiérrez, Dabajuro 4118, Falcón, Venezuela",Clínica,-70.6797996,11.0216749
504,Falcón,"Hospital Lola Muyales, Av Aereopuerto, Dabajuro 4118, Falcón, Venezuela",Hospital,-70.6872759,11.0284105
505,Falcón,"Centro Clínico Dabajuro, Calle Buchivacoa, Dabajuro 4118, Falcón, Venezuela",Clínica,-70.6737757,11.0230747
506,Falcón,"Universitario De Coro, Avenida El Tenis, Con Avenida Santa Rosa, Coro 4101, Falcón, Venezuela",Hospital,-69.6786027,11.3951132
507,Falcón,"Ambulatorio Fabián Chelala, Carr. Nueva Coro-Churuguara, Churuguara 4152, Falcón, Venezuela",Hospital,-69.5438215,10.8166895
508,Guárico,"Estado Guarico , Municipio Leonardo Infante , Capital Valle De La Pascua Hospital Dr. Rafael Zamora Arevalo Hospital Tipo Iii 23 De Enero C/ 23 De Enero Con Calle Bolivar Calle 23 De Enero Entre Calles Bolívar Y Las, Calle Las Flores, Valle De La Pascua 2350, Guárico, Venezuela",Hospital,-65.9959696,9.2082517
509,Guárico,"Estado Guarico , Municipio Las Mercedes , Cabruta Centro De Diagnostico Integral Pedro Perez Delgado - Cabruta Centros De Diagnóstico Int Egral Astillero Calle Colombia, Cabruta Cabruta 2356, Guárico, Venezuela",Centro de Diagnóstico Integral,-66.247906,7.644601
510,Guárico,"Estado Guarico , Municipio Jose Felix Ribas , Capital Tucupido Hospital Dr. Pedro Del Corral Hospital Tipo I Siglo Xx Calle Siglo Xx, Tucupido 2330, Guárico, Venezuela",Hospital,-65.8022442,9.2319698
511,Guárico,"Estado Guarico , Municipio San Jose De Guaribe , San Jose De Guaribe Centro De Diagnostico Integral Jose Maria Vargas - Guaribe Centros De Diagnóstico Int Egral Inavi Urb. Inavi San Jose De Guaribe 2323, Guárico, Venezuela",Centro de Diagnóstico Integral,-65.8114772,9.8635436
512,Guárico,"Estado Guarico , Municipio Santa Maria De Ipire , Capital Santa Maria De Ipir E Centro De Diagnostico Integral Jose Francisco Torrealba - Santa M Ariacentros Al Final De La Calle Bolivar Entre Los, Santa María De Ipire 2354, Guárico, Venezuela",Centro de Diagnóstico Integral,-65.3191917,8.81804
513,Guárico,"Estado Guarico , Municipio Pedro Zaraza , Capital Zaraza Hospital D R. Francisco Troconis Hospital T Ipo I Urb. Las Lomas A/B/C/D Calle D Anubio, Sector Las Lomas Guárico Calle El Danubio, Zaraza 2332, Guárico, Venezuela",Hospital,-65.3218605,9.3561623
514,Guárico,"Estado Guarico , Municipio San Geronimo De Guayabal Capital , San Geronimo De Guayabal San Geronimo De Guayabal, Guárico, Venezuela",otras,-67.0941198,8.06775
515,Guárico,"Estado Guarico , Municipio Julian Mellado , Capital El Sombrero Centro De Diagnostico Integral Jul Ian Mellado - El Sombrero Centros De Diagnóstico Integral Barrio C Ampo Alegre Barrio Campo Alegre Misión El Sombrero 2319, Guárico, Venezuela",Centro de Diagnóstico Integral,-67.0613528,9.3887516
516,Guárico,"Estado Guarico , Municipio Julian Mellado , Capital El Sombrero Hospital D R. Francisco Antonio Risquez Hospital T Ipo I Casco Ce Ntral El Sombrero Calle C Omercio, El Sombrero Guárico Calle Comercio, El Sombrero 2319, Guárico, Venezuela",Hospital,-67.053616,9.3847066
517,Guárico,"Estado Guarico , Municipio Francisco De Miranda , Capital Calabozo Hospital D R. Jose Francisco Urdaneta D Hospital T Ipo Ii Barrio C Entro Administrativo Adminis Quinta Avenida, Barrio Centro, Trativo Guárico Calabozo 2312, Guárico, Venezuela",Hospital,-67.4303601,8.917895
518,Guárico,"Estado Guarico , Municipio Ortiz , Capital Ortiz Centro De Diagnostico Integral Dr. Jose Gregorio Hernandez (Ortiz) Centros De Diagnóstico Integr Al Miguel Otero Silva Sector Miguel Otero Silva I, C/Las, Mercedes Ortiz 2302, Guárico, Venezuela",Centro de Diagnóstico Integral,-67.2927949,9.6236712
519,Guárico,"Estado Guarico , Municipio Juan German Roscio , Capital San Juan De Los Mor Ros Calle Cedeño, San Juan De Los Morros 2301, Guárico, Venezuela",otras,-67.3544198,9.9135083
520,Guárico,"Estado Guarico , Municipio Juan German Roscio , Hospital Dr. Israel Ranuarez Balza Capital San Juan De Los Morros Unidades Tipo Ii Av. Sendrea Morros, Edf. Ipasme Ipasme, Av. Lasso Martin, San Juan De Los Morros 2301, Guárico, Venezuela",otras,-67.3559249,9.9061143
521,Guárico,"Estado  Guarico , Ciudad Altagracia De Orituco Carretera Nacional Vía Oriente, Salida Urb. Camoruco (Al Lado Del Comando De La G.n.) Altagracia De Orituco. Centro Medico Orituco . Teléfonos:  (0238)  334.1634 / 1130.",Privada,-66.3699344,9.8620013
522,Guárico,"Estado  Guarico , Ciudad Altagracia De Orituco Calle Bolívar, C/C Calle Adolfo Chateing, No.11. Altagracia De Orituco. Edo. Guarico Policlinica Del Llano, C.a . Teléfonos:  (0238)  334.3211 Al 213",Privada,-66.3849593,9.8594715
523,Guárico,"Estado  Guarico , Ciudad Calabozo Calle 6, Entre Carreras 13 Y 14, Calabozo.
Altagracia De Orituco. Clinica Perez Guillen, C.a. . Teléfonos:  0246- 871.3837 // 8712706",Privada,-66.3735841,9.8563254
524,Guárico,"Estado  Guarico , Ciudad Valle De La Pascua Calle 5 De Julio, Nº 37 Diagonal A La Casa De La Cultura, Valle De La Pascua Maternidad 5 De Julio, C.a. . Teléfonos:  0235-3418175 / 3412768",Privada,-66.0003769,9.2054793
525,Guárico,"Estado  Guarico , Ciudad Valle De La Pascua Calle Los Páramos Cruce Con Av. Las Industrias, Valle De La Pascua. Edo. Guárico Servicio Clinica Los Llanos C.a. . Teléfonos:  0235- 342.2281",Privada,-66.004058,9.2009088
526,Guárico,"Estado  Guarico , Ciudad Zaraza Calle Altagracia Frente Al Grupo Francisco Salias Centro Medico Unare . Teléfonos:  (0238) 7620189",Privada,-65.3230937,9.3505186
527,Guárico,"Guárico ,  Central ,  “Calle Bolívar, Cruce Con Calle 23 De Enero, Valle De La Pascua, Edo Guárico.” ,  02353417755
02353417145
02353417033
02353416821",otras,-65.995967,9.20831
528,Guárico,"Guárico ,  Central ,  “Calle Santa Isabel, San Juan De Los Morros Edo. Guárico” ,  02464313403
02464311482
02464313030",otras,-67.355924,9.906186
529,Guárico,"Despistaje Cáncer, Villa Delia, San Juan De Los Morros 2301, Guárico, Venezuela",Clínica,-67.3580526,9.9144358
530,Guárico,"Clínica Cedeño, Parada La Marbel, Avenida Bolivar, San Juan De Los Morros 2301, Guárico, Venezuela",Clínica,-67.3563324,9.9122902
531,Guárico,"Maternal, Parada, Av. Miranda, San Juan De Los Morros 2301, Guárico, Venezuela",Clínica,-67.3576147,9.9189942
532,Guárico,"Módulo El Guafal, Calle Perimetral, San Juan De Los Morros 2301, Guárico, Venezuela",Hospital,-67.2952917,9.917566
533,Guárico,"Policlínica Los Llanos, A.a 634 - Edif. Margarita, Pb, Local A, Calle Bolívar, Altagracia De Orituco 2320, Guárico, Venezuela",Clínica,-66.3845925,9.8585949
534,Guárico,"Centro Médico Orituco, Troncal11, Altagracia De Orituco 2320, Guárico, Venezuela",Clínica,-66.3698722,9.8621372
535,Guárico,"Maternidad 5 De Julio, Calle 5 De Julio, Valle De La Pascua 2350, Guárico, Venezuela",Clínica,-66.000182,9.2053236
536,Guárico,"Ambulatorio El Mahomo, Calle Caicara, San Juan De Los Morros 2301, Guárico, Venezuela",Hospital,-67.3494773,9.9006156
537,Lara,"Estado Lara , Municipio Andres Eloy Blanco , Pio Tamayo Hospital Dr. Jose Maria Bengoa Hospital Tipo I Sanare Calle Concepción Con Avenida Alberto, Carnevalli 3001 Calle Concepción Con Calle Carnevali, Sanare 3028, Sanare 3028, Lara, Venezuela",Hospital,-69.654927,9.7527032
538,Lara,"Estado Lara , Municipio Andres Eloy Blanco , Pio Tamayo Centro De Diagnostico Integral Jose Baudilio Rojas Sanchez - Mateo Segundo Sanare, Sector San Isidro Frente A La, Sanare 3028, Lara, Venezuela",Centro de Diagnóstico Integral,-69.6512455,9.753601
539,Lara,"Estado Lara , Municipio Andres Eloy Blanco , Pio Tamayo Centro De Diagnostico Integral Jose De Jesus Garcia - Rental Centros De Diagnóstico Integral Edificio Rental Miranda Frente A La Escuela Manuel A, Sanare Edificio Rental Av Francisco De, Carreño Sanare 3028, Lara, Venezuela",Centro de Diagnóstico Integral,-69.6512455,9.753601
540,Lara,"Estado Lara , Municipio Crespo , Freitez Hospital Rafael Antonio Gil Hospital Tipo I Duaca Duaca, Carrera 8 Entre Calles 12 Y 13 Duaca 3025, Lara, Venezuela",Hospital,-69.161092,10.28626
541,Lara,"Estado Lara , Municipio Crespo , Freitez Centro De Diagnostico Integral San Juan Bautista - Duaca Centros De Diagnóstico Integral Sabanita Carrera 8 Entre Calles 16 Y 17 Sector La, Sabanita, Duaca Duaca 3025, Lara, Venezuela",Centro de Diagnóstico Integral,-69.1655698,10.286478
542,Lara,"Estado Lara , Municipio Iribarren , Catedral Centro De Diagnostico Integral Manuel Sanchez Centros De Diagnóstico Integral Barrio Cruz Blanca Barrio Cruz Blanca Urb. Cruz Blanca, Barquisimeto, Barquisimeto 3001, Lara, Venezuela",Centro de Diagnóstico Integral,-69.2980901,10.0644895
543,Lara,"Estado Lara , Municipio Iribarren , Catedral Hospital Esp. Ped. Agustin Zubillaga Hospital Tipo Iii Casco Central Barquisimeto Av. Andres Bello Con Av. Las Palmas, Telefono 0251-2329139 Hospital Pediátrico Dr. Agustin Zubillaga, Barquisimeto 3001, Lara, Venezuela",Hospital,-69.313303,10.0816817
544,Lara,"Estado Lara , Municipio Iribarren , Catedral Hospital Central Univ. Dr. Antonio Maria Pi Neda Ubicado En La Zona Centro Norte. En Av., Barquisimeto Parroquia Catedral, Av. Libertador, Barquisimeto 3001, Lara, Venezuela",Hospital,-69.3112201,10.0820798
545,Lara,"Estado Lara , Municipio Iribarren , Catedral Cruz Roja Clínica Privada Casco Central Barquisimeto Hospital Tipo Iv Casco Central Barquisimeto Las Palmas Con Av. Vargas Lara, Urb. Patarata 1 Tranversal Carrera 25 Entre Calles 14 Y 15, Barquisimeto 3001, Lara, Venezuela",Privada,-69.306698,10.0723905
546,Lara,"Estado Lara , Municipio Iribarren , Catedral Centro De Diagnostico Integral Los Gayones - Bararida Centros De Diagnóstico Integral Urb. Bararida Calle 4 Con 9 Urb. Baradia Vieja Y Calle 4, Entre Veredas Y Urb. Baradia Vieja Carrera 28 Con Calle 12 Esquina Calle 12 Con Carrera 28, Barquisimeto 3001, Lara, Venezuela",Centro de Diagnóstico Integral,-69.3043075,10.0756183
547,Lara,"Estado Lara , Municipio Iribarren , Concepcion Ipasme Barquisimeto Unida Des Tipo Iii Barri O Malecon Ip Av. Libertador Con Calle 30 Y 31 Edif., Asme I Calle 31, Barquisimeto 3001, Lara, Venezuela",otras,-69.3236985,10.0819658
548,Lara,"Estado Lara , Municipio Iribarren , Concepcion Hospital Dr. Juan Daza Pereira (Ivss) Hospital Tal Tipo I Barri O Nuevo Ca Lle 5o Entre Carrera 13 I Calle 49, Barquisimeto 3001, Lara, Venezuela",Hospital,-69.3394884,10.0567866
549,Lara,"Estado Lara , Municipio Iribarren , Concepcion Centro Clinico La Paz Clíni Ca Privada Casco Central Ca Rrera 16 Con Calle 28 Barquisimeto S Calle 28, Barquisimeto 3001, Lara, Venezuela",Privada,-69.3486871,10.0718181
550,Lara,"Estado Lara , Municipio Iribarren , Concepcion Centr Os Calle 40 Entre Av. Libertador Y Calle 32, Calle 32 & Av. Libertador, Barquisimeto 3001, Lara, Venezuela",otras,-69.3250477,10.0822623
551,Lara,"Estado Lara , Municipio Iribarren , Juan De Villegas Hospital La Carucieña Hospita L Tipo I Urb. La Carucieña Sector I 0251- Av. 4 Esquina Calle 8 Sector Ii Telefono, 4417167 Lara Av. La Carucieña, Barquisimeto 3001, Lara, Venezuela",Hospital,-69.364434,10.0342019
552,Lara,"Estado Lara , Municipio Iribarren , Juan De Villegas Centro De Diagnostico Integral Ju Lian Torres (Cq) - El Bolivar Centros De Diagnóstico Integral Barrio S Imon Bolivar Secto Av. Principal Barrio Bolivar Con Calle ,, R La Batalla Barrio Bolivar Misi Juan De Villegas, Lara, Venezuela",Centro de Diagnóstico Integral,-69.4069452,10.0186448
553,Lara,"Estado Lara , Municipio Iribarren , Juan De Villegas Hospital Dr. Pastor Oropeza (Ivss) Hospita L Tipo Iii Andres E Loy Blanco Av. L Av. La Salle Entre Av. Florencio Jimenez Y, As Industrias Ivss Avenida La Salle, Barquisimeto 3001, Lara, Venezuela",Hospital,-69.3656472,10.0647958
554,Lara,"Estado Lara , Municipio Iribarren , Juan De Villegas Centro De Diagnostico Integral Dr . Orlando Medina - Andres Eloy Blanco Calle 3 -Del Barrio Andres Eloy Blanco-, Juan De Villegas, Lara, Venezuela",Centro de Diagnóstico Integral,-69.4069452,10.0186448
555,Lara,"Estado Lara , Municipio Iribarren , Juan De Villegas Hospital Rotario De Barquisimeto Clínic A Privada Barrio La Nueva Paz Av. Florencio Jimenez-Km 5 Via Quibor Sect Barquisimeto 3001, Lara, Venezuela",Privada,-69.4063911,10.0259863
556,Lara,"Estado Lara , Municipio Iribarren , Juan De Villegas Centro De Diagnostico Integral Ca Rmelo Jose Mendoza - Los Olivos Centros De Diagnóstico Integral Barrio Santa Isabel Play Carrera 8 Entre Calles 7 Y 8 Sector La, A De Santa Isabel Misi Juan De Villegas, Lara, Venezuela",Centro de Diagnóstico Integral,-69.4069452,10.0186448
557,Lara,"Estado Lara , Municipio Iribarren , Santa Rosa - Pata Rata. Via El Ujano, Detrás Del Colegio Las, Ubranizacion El Ujano, Barquisimeto 3001, Lara, Venezuela",otras,-69.2773236,10.0936805
558,Lara,"Estado Lara , Municipio Iribarren , Tamaca Centro De Diagnostico Integral An A Soto - Tamaca Centro S De Diagnóstico Integral Reten Arriba Rete Intercomunal Via Duaca Km. 12 Via El, N A 200mts. Del Semaforo De Tamaca Misión B Tamaca 3001, Lara, Venezuela",Centro de Diagnóstico Integral,-69.305633,10.1869884
559,Lara,"Estado Lara , Municipio Iribarren , Union Centro De Diagnostico Integral Cesar Agusto Rio (Cq) - San Jacinto C Entros De Diagnóstico Integral Sa N Jacinto I .Al L Carrera 3 Con Calle 6 Barrio San Jacinto, Ado Del Modulo Policial Misió Unión, 3001, Lara, Venezuela",Centro de Diagnóstico Integral,-69.3950266,10.1344875
560,Lara,"Estado Lara , Municipio Jimenez , Juan Bautista Rodriguez Hospital . Dr. Baudilio Lara Hospital Ital Tipo I Qu Ibor Quibo R, Av 12 Entre 9 Y 10 Lara Av. Baudilio Lara, Quíbor 3061, Lara, Venezuela",Hospital,-69.6213179,9.9263912
561,Lara,"Estado Lara , Municipio Jimenez , Juan Bautista Rodriguez Centro De Diagnostico Integral Federico Ortiz Rodriguez - 1ro De May O Juan Bautista Rodríguez, 3061, Lara, Venezuela",Centro de Diagnóstico Integral,-69.6929488,9.9944916
562,Lara,"Estado Lara , Municipio Jimenez , Cuara Centro De Diagnostico Integral Dr. Tarquino Barreto - Cuara C Entros De Diagnóstico Integral Cu Ara Calle Principal Cuara Misió Cuara 3061, Lara, Venezuela",Centro de Diagnóstico Integral,-69.6065612,9.8857164
563,Lara,"Estado Lara , Municipio Moran , Bolivar Centro De Diagnostico Integral Jose Felipe Alvarado - La Guajirita Ce Ntros De Diagnóstico Integral Gua Jirita Caserio Guajirita Misión B Guajirita, El Tocuyo 3018, Lara, Venezuela",Centro de Diagnóstico Integral,-69.796959,9.744795
564,Lara,"Estado Lara , Municipio Moran , Bolivar Hospital Dr. Egidio Montesino Ho Spital Tipo I El Tocuyo 0253-66 El Tocuyo, Final Av Lisandro Alvarado,, 32548 Lara Lisandro Alvarado, El Tocuyo 3018, Lara, Venezuela",Hospital,-69.7955141,9.7849189
565,Lara,"Estado Lara , Municipio Moran , Bolivar Ip Asme El Tocuyo Un Idades Tipo I El Tocuyo Bujanda El Tocuyo El Final Calle 7c Con Calle, Edif. Ipasme Ipasme El Tocuyo 3018, Lara, Venezuela",otras,-69.7942195,9.783592
566,Lara,"Estado Lara , Municipio Moran , Bolivar Centro De Diagnostico Integral Domingo Torres Lucena - Los Palmaresce Ntros De Diagnóstico Integral Los Palmares Palmare Carretera Via Barquisimeto Urb Los, S Misión B Piso 1, Oficina 1, Planet Barquisimeto, Centro De Servicios Parque Libertador, 7 Av. Libertador, Barquisimeto 3001, Lara, Venezuela",Centro de Diagnóstico Integral,-69.2945413,10.080115
567,Lara,"Estado Lara , Municipio Palavecino , Cabudare Centro De Diagnostico Integral El Recreo Dorotea Navas Cen Tros De Diagnóstico Integral El R Ecreo Av La Montañita, Urb El Recreo Av. La Montañita, Cabudare 3023, Lara, Venezuela",Centro de Diagnóstico Integral,-69.2442378,10.0341885
568,Lara,"Estado Lara , Municipio Palavecino , Jose Gregorio Bastidas Centro De Diagnostico Integral Yeral - La Estancia Cen Tros De Diagnóstico Integral Zanj On Colorado Sector Zanjòn Colorado Frente A La Urb, La Estancia Palavecino Municipality, 3023, Lara, Venezuela",Centro de Diagnóstico Integral,-69.2519936,10.0192191
569,Lara,"Estado Lara , Municipio Palavecino , Agua Viva Centro De Diagnostico Integral Ing. Jacob Villasmil - Agua Viva Cent Ros De Diagnóstico Integral Caser Io Agua Viva Mts Sector A Av Principal Agua Viva, Via Vallecito A 500, Gua Viva Misión Barr Agua Viva, 3023, Lara, Venezuela",Centro de Diagnóstico Integral,-69.2868129,10.0277247
570,Lara,"Estado Lara , Municipio Simon Planas , Sarare Centro De Diagnostico Integral Antonio Jose Lucena - Sarare Cent Ros De Diagnóstico Integral Sarar E Frente A La Calle Libertador Con Calle San Felipe,, Plaza Bolivar Misión Barr Sarare 3015, Lara, Venezuela",Centro de Diagnóstico Integral,-69.1655698,9.7890923
571,Lara,"Estado Lara , Municipio Simon Planas , Sarare Hospital Dr. Armando Velasquez Mago Hospital Ital Tipo I Banco Obrero Plaza Boliva Av Libertador Con San Felipe Frente A La, R, Sarare Lara Sarare 3015, Lara, Venezuela",Hospital,-69.1604806,9.7783269
572,Lara,"Estado Lara , Municipio Simon Planas , Gustavo Vegas Leon Centro De Diagnostico Integral Rafael Antonio Gonzalez - La Miel Cent Ros De Diagnóstico Integral Caja De Agua Lado De Merc Calle Mercal Sector Caja De Agua. Al, Al Misión Barr Gustavo Vegas León, 3015, Lara, Venezuela",Centro de Diagnóstico Integral,-69.2162327,9.7527526
573,Lara,"Estado Lara , Municipio Torres , Trinidad Samuel Hospital Dr. Pastor Oropeza Hospital Ital Tipo Ii Caror A 4151072 Pastor Oropeza. Carora Telef. 0252-, Av. Padre Lisimaco Gutierrez Con Av., Lara Carora 3050, Lara, Venezuela",Hospital,-70.0586199,10.1719132
574,Lara,"Estado Lara , Municipio Torres , Trinidad Samuel Centro De Diagnostico Integral Emilio Juarez - Calicanto Cent Ros De Diagnóstico Integral Calic Anto Avila Diagon Urb Calicanto, Al Final De La Av Isaias, Al Al Liceo Expedito Cortes Misión Barr Urbanizacion Calicanto, Maracay, Aragua, Venezuela",Centro de Diagnóstico Integral,-67.5991658,10.255487
575,Lara,"Estado Lara , Municipio Torres , Trinidad Samuel Centro De Diagnostico Integral Jorge Rodriguez - Francisco Torres C Entros De Diagnóstico Integral Francisco Torres C.i. Urb. Francisco Torres, Calle 6 Al Lado De, C.p.c Misió Trinidad Samuel, 3050, Lara, Venezuela",Centro de Diagnóstico Integral,-70.0979491,10.1262595
576,Lara,"Estado Lara , Municipio Torres , Trinidad Samuel Centro De Diagnostico Integral Padre Andres Agabo Sierralta De Sant Iago Alto Urb.altos Del Brasil Diagolal Al Liceo, Trinidad Samuel, 3050, Lara, Venezuela",Centro de Diagnóstico Integral,-70.0979491,10.1262595
577,Lara,"Estado Lara , Municipio Torres , Trinidad Samuel Centro De Diagnostico Integral Arminda Suarez - Barrio Nuevo Centros De Diagnóstico Integral Barrio Nuevo A La Urb Barrio Nuevo , Calle Lidice Al Frente, Iglesia La Pastora Misió Trinidad Samuel, 3050, Lara, Venezuela",Centro de Diagnóstico Integral,-70.0979491,10.1262595
578,Lara,"Estado Lara , Municipio Urdaneta , Siquisique Hospital Dr. Luis Ignacio Montero Hospit Al Tipo I Siquis Ique 9 Siquisique,Av El Calvario, Entre Calles 8 Y, Lara Siquisique 3031, Lara, Venezuela",Hospital,-69.7036278,10.5684319
579,Lara,"Estado Lara , Municipio Urdaneta , Siquisique - Siq Ui De Frente Al Estacionamiento, Av. Las Industrias, (Prolongacion Calle 9), Siquisique 3031, Lara, Venezuela",otras,-69.6959772,10.5722804
580,Lara,"Estado Lara , Municipio Urdaneta , Moroturo Centro De Diagnostico Integral Lo S Ayamanes - Santa Ines Centro S De Diagnóstico Integral Santa Ines Sinai.santa Av.libertador Calle Antonio Carreño Y, Ines Misión Bar Santa Ines 3031, Lara, Venezuela",Centro de Diagnóstico Integral,-69.2788136,10.6132957
581,Lara,"Estado Lara , Municipio Urdaneta , San Miguel Centro De Diagnostico Integral Oc Tavio Cesar Reyes Rojas - Aguada Grande Callejon 2 Entre Calles Comercio Y, Aguada Grande 3031, Lara, Venezuela",Centro de Diagnóstico Integral,-69.4873923,10.5901532
582,Lara,"Lara ,  Centro Occidental ,  “Av. Las Palmas Con Av. Andrés Bello Barquisimeto Edo. Lara” ,  02512526835",otras,-69.311236,10.082151
583,Lara,"Lara ,  Centro Occidental ,  “Av. Principal Del Ujano A 100mts Del Club Italo Venezolano, Mnpio Irribarren, Barquisimeto ,Edo. Lara” ,  0",otras,-69.277691,10.092165
584,Lara,"Clinica Razetti, Chaliki, Calle 26, Barquisimeto 3001, Lara, Venezuela",Clínica,-69.3183154,10.0680707
585,Lara,"Policlínica Cabudare, Calle Vicente Amegual, Cabudare 3023, Lara, Venezuela",Clínica,-69.261385,10.0305402
586,Lara,"Ambulatorio Del Sur, Calle 41, Barquisimeto 3001, Lara, Venezuela",Hospital,-69.3317956,10.0584226
587,Lara,"Acelin Unidad De Quimio Terapia, 3a Calle A-1, Barquisimeto 3001, Lara, Venezuela",Clínica,-69.2866121,10.0645495
588,Lara,"Centro Medico De Especialidades Famisalud, Calle 18, Yaritagua 3203, Lara, Venezuela",Clínica,-69.128925,10.0795182
589,Lara,"Clinica Tovar Y Tovar, Calle 9, Quíbor 3061, Lara, Venezuela",Clínica,-69.6208682,9.9300188
590,Lara,"Hospital Baudilio Lara, 11 Av. Baudilio Lara, Quíbor 3061, Lara, Venezuela",Hospital,-69.6221306,9.9314223
591,Lara,"Centro De Especialidades 17.19, Con, Carrera 17, Barquisimeto 3001, Lara, Venezuela",Clínica,-69.309897,10.0645885
592,Lara,"Yacambu, Carrera 17, Barquisimeto 3001, Lara, Venezuela",Clínica,-69.3267071,10.06319
593,Lara,"Estado  Lara , Ciudad Barquisimet O Cra. 17 C/Calle 12 Barrio La Feria Ascardio (Asociacion Cardiovascular Centro Occidental ) . Teléfonos:  0251-252,2592 / 5821 / Fax: 251,8398",Privada,-69.3018726,10.0642817
594,Lara,"Estado  Lara , Ciudad Barquisimet O Urb. Resd. Del Este Av. Monseñor Crispulo Benítez, C/Calle Bolivia, Barquisimeto. Centro Clinico Valentina Canabal . Teléfonos:  (0251) 710. 7700 Al 09 / 254.5551/ Fax.
2553344 / 2542023",Privada,-69.3473509,10.0677719
595,Lara,"Estado  Lara , Ciudad Barquisimet O Calle 41 Entre Carreras 20 Y 21. Barquisimeto. Centro Medico De Oncologia, C.a. . Teléfonos:  (0251) 445 89 58 / 446.0261 / Fax.
446.1396",Privada,-69.331831,10.0665684
596,Lara,"Estado  Lara , Ciudad Barquisimet O Av. Pedro León Torres Con Calle 55. Barquisimeto. Centro Medico Quirurgico Hospital Privado, C.a. . Teléfonos:  0251-442,40.33",Privada,-69.3467561,10.0648303
